1140;8519;2020-02-18 19:41:00;2346.7455;2;20816
1178;9174;2019-10-31 13:31:00;278.2447;2;22413
1183;9168;2019-10-23 02:42:00;963.9767;2;22395
1183;9168;2019-10-23 02:42:00;963.9767;2;22395
1184;5375;2019-08-15 21:16:00;120.1761;2;7907
1203;1956;2019-12-23 19:40:00;319.6078;2;4741
1204;6708;2019-02-19 05:17:00;415.8163;2;16372
1212;3852;2019-06-20 07:42:00;403.4887;2;14619
1230;1778;2020-03-04 07:20:00;1082.2809;2;4308
1243;9201;2019-03-27 21:10:00;941.6710;2;22489
1262;1032;2019-08-25 04:26:00;826.0568;2;2482
1263;1452;2019-03-25 08:23:00;957.8614;2;24485
1276;7255;2019-08-05 03:19:00;731.8790;2;17677
1283;58;2019-03-01 10:50:00;346.3763;2;131
1283;58;2019-03-01 10:50:00;346.3763;2;131
1292;6035;2020-02-26 08:55:00;401.3927;2;9551
1294;5849;2019-02-09 05:47:00;530.7137;2;9096
1347;3353;2019-01-17 15:07:00;547.2817;2;13402
1372;2015;2019-11-27 14:25:00;820.6898;2;4910
1385;2475;2019-03-02 20:11:00;390.8538;2;11279
1387;313;2019-10-25 17:35:00;307.7806;2;24508
1395;1777;2019-04-08 11:21:00;666.3949;2;4307
1395;1777;2019-04-08 11:21:00;666.3949;2;4307
1396;2981;2019-04-18 14:52:00;833.0437;2;12496
1407;9415;2019-12-08 03:14:00;422.8692;2;23014
1407;9415;2019-12-08 03:14:00;422.8692;2;23014
1421;7690;2019-09-17 18:28:00;207.1848;2;18805
1435;2195;2020-01-22 05:01:00;482.0660;2;10585
1453;4529;2020-03-18 02:09:00;619.0531;2;5776
1454;3786;2019-07-29 08:14:00;320.3028;2;14465
1476;9311;2019-06-11 13:01:00;1336.9032;2;22761
1498;1034;2019-07-28 11:08:00;583.9202;2;2487
1503;7825;2019-06-13 03:01:00;199.8675;2;19123
1505;3772;2019-04-25 05:58:00;645.7545;2;14432
1509;3913;2019-02-27 07:58:00;358.7825;2;14773
1516;6949;2019-05-25 03:57:00;127.2174;2;16950
1525;756;2019-05-22 18:49:00;1093.9226;2;1811
1525;756;2019-05-22 18:49:00;1093.9226;2;1811
1527;355;2019-10-16 03:32:00;517.7569;2;816
1536;4368;2019-11-05 10:13:00;414.1629;2;5395
1562;4212;2019-02-18 10:32:00;151.2171;2;15489
1563;9218;2020-03-24 12:56:00;1173.9961;2;22531
1573;157;2020-03-04 14:19:00;69.2945;2;360
1584;5202;2020-02-24 20:22:00;669.4628;2;7472
1602;2347;2019-12-22 07:35:00;232.9033;2;10960
1607;1602;2019-05-20 08:18:00;1077.8949;2;3892
1623;1130;2019-09-27 14:47:00;517.6103;2;2722
1632;3545;2019-09-07 16:11:00;416.1255;2;13871
1635;2342;2019-05-24 17:44:00;234.1813;2;10945
1641;2198;2019-11-10 03:24:00;380.6806;2;10591
1654;9143;2020-01-20 09:24:00;497.6803;2;22330
1660;2686;2019-03-22 19:57:00;402.4836;2;11805
1669;5277;2020-01-20 13:58:00;724.4162;2;7635
1675;6433;2019-02-14 13:53:00;1791.4532;2;15737
1675;6433;2019-02-14 13:53:00;1791.4532;2;15737
1680;9198;2019-04-06 06:12:00;760.9140;2;22482
1691;4087;2019-02-05 17:37:00;864.4744;2;15187
1691;4087;2019-02-05 17:37:00;864.4744;2;15187
1737;4406;2020-01-13 12:02:00;706.1955;2;5483
1773;7589;2019-05-23 11:01:00;534.8271;2;18537
1801;86;2019-11-21 06:38:00;736.2047;2;201
1809;6295;2019-07-01 17:55:00;799.3191;2;10171
1839;9023;2019-11-17 02:58:00;653.6834;2;22056
1849;8100;2019-01-15 01:26:00;799.3681;2;19791
1861;4087;2019-01-05 16:33:00;392.2801;2;15187
1875;3746;2019-11-17 08:21:00;346.8066;2;14375
1878;4139;2019-11-02 01:08:00;487.3365;2;15322
1898;4616;2019-01-31 18:18:00;510.9455;2;5976
1906;2392;2019-09-11 10:08:00;403.9133;2;11069
1927;3622;2020-01-05 12:30:00;315.4203;2;14052
1937;4281;2019-06-01 07:34:00;895.6112;2;15658
1942;9608;2019-05-25 05:39:00;281.7726;2;23504
1943;2129;2019-09-28 14:08:00;547.2837;2;5184
1945;1088;2020-03-14 14:26:00;1111.3625;2;2612
1950;2883;2019-02-08 23:00:00;525.8801;2;12245
1963;6209;2020-03-22 01:40:00;460.1633;2;9971
1988;4134;2019-08-02 12:22:00;781.6304;2;15309
1996;8843;2019-04-05 05:27:00;354.1495;2;21605
2000;9208;2019-10-04 11:04:00;525.4593;2;22512
2008;1880;2020-03-03 07:07:00;481.8426;2;4549
2014;9359;2019-11-24 00:21:00;503.9340;2;22875
2025;5393;2019-05-12 08:36:00;966.1873;2;7954
2035;1984;2019-01-03 14:00:00;241.6188;2;4824
2063;685;2020-02-12 12:22:00;452.8755;2;1630
2070;30;2019-05-01 00:16:00;386.2339;2;65
2071;2270;2019-02-17 20:32:00;667.5514;2;10776
2075;1009;2019-04-30 10:09:00;634.2560;2;2427
2080;345;2019-04-20 12:12:00;1048.5297;2;789
2085;2979;2019-07-24 10:21:00;156.0480;2;12492
2089;9622;2019-04-11 02:59:00;318.8165;2;23546
2115;5323;2019-07-14 07:40:00;324.7045;2;7754
2157;3901;2019-04-11 20:55:00;718.1667;2;14748
2179;8049;2019-02-26 11:20:00;190.6940;2;19668
2183;1240;2019-12-28 19:03:00;328.6185;2;2981
2189;897;2019-08-31 20:36:00;538.1163;2;2150
2215;2225;2019-06-16 10:22:00;723.4027;2;10664
2230;5600;2019-11-17 06:46:00;412.8768;2;8492
2241;129;2020-01-17 14:04:00;855.1282;2;304
2255;3831;2019-12-10 09:06:00;756.4510;2;14573
2260;5843;2019-01-28 02:23:00;249.7062;2;9077
2291;3871;2019-11-20 19:44:00;893.5179;2;14672
2310;4904;2019-06-11 16:22:00;223.2750;2;6691
2340;288;2019-09-20 01:43:00;534.8601;2;664
2341;6246;2019-10-06 15:56:00;303.0204;2;10052
2343;9042;2020-01-16 00:10:00;484.8521;2;22106
2355;2606;2019-12-18 05:00:00;875.9806;2;11611
2358;106;2019-09-06 13:28:00;1908.4564;2;251
2363;927;2019-09-04 06:49:00;884.5500;2;2215
2377;269;2019-04-15 19:46:00;888.4791;2;617
2415;3144;2020-01-11 08:58:00;697.4686;2;12895
2415;3144;2020-01-11 08:58:00;697.4686;2;12895
2424;4307;2020-01-24 15:03:00;525.5223;2;5244
2425;8169;2019-06-14 03:24:00;490.0997;2;19965
2436;4486;2019-03-09 22:15:00;919.6642;2;5685
2439;972;2019-09-16 21:00:00;692.2254;2;2327
2456;5313;2019-03-22 08:45:00;244.8564;2;7731
2471;3019;2019-10-23 22:44:00;168.2577;2;12596
2515;9671;2019-03-07 21:05:00;224.1035;2;23667
2526;5631;2019-12-05 00:44:00;490.9735;2;8558
2542;6921;2019-04-06 00:44:00;1080.6570;2;16887
2542;6921;2019-04-06 00:44:00;1080.6570;2;16887
2551;7177;2020-01-12 21:55:00;450.3403;2;17509
2552;5489;2019-07-27 06:45:00;422.9698;2;8198
2561;4975;2019-01-08 12:17:00;1196.9789;2;6884
2573;9519;2019-01-20 07:43:00;655.9468;2;23283
2578;3890;2019-12-10 16:06:00;328.1230;2;24523
2591;6732;2019-06-13 17:59:00;615.0346;2;16426
2593;5513;2019-06-25 18:49:00;505.7438;2;8269
2624;9514;2019-04-19 06:29:00;256.1325;2;23274
2635;7304;2019-03-25 22:59:00;306.4438;2;17808
2648;1817;2019-10-19 07:22:00;331.7507;2;4392
2685;9323;2020-02-06 21:07:00;1272.9656;2;22790
2692;8748;2019-10-05 07:29:00;189.0426;2;21377
2733;4708;2019-05-02 20:41:00;740.2517;2;6209
2815;5723;2019-03-12 11:34:00;431.4334;2;8765
2815;5723;2019-03-12 11:34:00;431.4334;2;8765
2876;6687;2020-01-11 16:02:00;393.0513;2;16327
2885;6603;2019-07-11 13:16:00;174.7821;2;16128
2905;773;2020-03-09 04:18:00;329.3857;2;1847
2917;1672;2020-02-15 09:59:00;386.8934;2;4047
2918;7548;2019-04-01 13:00:00;620.1881;2;18434
2923;5730;2020-03-17 16:34:00;694.7652;2;8784
2969;889;2019-06-09 23:24:00;847.6893;2;2130
2971;4433;2019-01-12 19:07:00;364.4981;2;5545
2990;5183;2020-02-06 15:46:00;386.6650;2;7428
3007;1928;2019-11-05 07:16:00;605.0188;2;4671
3010;2332;2019-03-01 20:00:00;623.0553;2;10923
3018;7880;2020-02-05 17:49:00;878.8518;2;19265
3035;6277;2019-06-21 10:58:00;251.7201;2;10132
3041;2631;2019-01-28 01:34:00;532.2386;2;11678
3044;4981;2019-10-27 20:46:00;1840.4099;2;6900
3053;2683;2019-12-11 22:38:00;53.9089;2;11798
3054;5284;2019-01-20 14:27:00;628.6733;2;7648
3054;5284;2019-01-20 14:27:00;628.6733;2;7648
3058;2648;2020-02-23 20:29:00;1096.7395;2;11718
3065;9114;2019-01-16 17:10:00;738.4305;2;22266
3075;3260;2020-01-16 00:27:00;263.7965;2;13192
3076;4600;2020-01-29 01:58:00;132.0730;2;5939
3085;7992;2019-05-21 11:56:00;393.5309;2;19533
3103;7117;2019-02-25 19:01:00;470.7547;2;17357
3109;6292;2019-10-03 11:40:00;552.5700;2;10164
3115;4580;2019-11-28 05:53:00;556.0439;2;5894
3116;5235;2019-07-22 19:24:00;994.4581;2;7554
3136;2176;2020-02-07 12:05:00;566.1854;2;10541
3145;1159;2019-02-10 00:30:00;556.7220;2;2788
3161;3402;2019-04-02 15:21:00;804.9690;2;13520
3174;5560;2019-09-19 06:34:00;774.8157;2;8390
3175;5782;2019-10-19 22:30:00;273.7394;2;8912
3180;1791;2019-06-05 11:36:00;624.7488;2;4336
3182;8696;2019-01-21 08:18:00;249.2557;2;21237
3197;3867;2019-11-30 18:33:00;520.2635;2;14664
3206;4488;2019-07-17 07:57:00;393.9747;2;5688
3213;1599;2019-01-08 06:55:00;346.5864;2;3885
3215;3047;2019-10-27 07:26:00;836.8437;2;12666
3221;3453;2019-03-06 16:59:00;526.3777;2;13643
3244;4085;2020-02-03 13:37:00;846.1012;2;15184
3245;1334;2019-09-02 17:44:00;252.9658;2;3215
3268;1935;2019-12-16 11:37:00;1284.3555;2;4691
3272;3450;2019-09-01 11:23:00;337.7555;2;13636
3276;6725;2019-01-19 11:27:00;1143.7633;2;16413
3278;425;2019-04-29 20:49:00;690.4734;2;990
3283;7595;2019-07-09 13:52:00;650.3763;2;18552
3288;4265;2019-07-26 14:32:00;584.6012;2;15614
3288;4265;2019-07-26 14:32:00;584.6012;2;15614
3352;3855;2020-03-18 08:50:00;259.1530;2;14630
3370;7926;2019-02-23 23:22:00;905.0853;2;19375
3393;9476;2020-03-16 14:06:00;583.6292;2;23174
3399;3939;2020-03-08 12:20:00;978.5367;2;14839
3405;5414;2019-11-07 21:10:00;337.1594;2;8006
3406;9213;2019-04-24 01:25:00;646.7002;2;22518
3411;7793;2020-03-03 01:08:00;112.8007;2;19051
3413;8798;2020-02-29 00:56:00;234.5742;2;21504
3439;8391;2019-02-14 09:54:00;251.9042;2;20506
3442;2361;2019-05-12 07:18:00;68.8142;2;10998
3456;8127;2019-08-08 12:12:00;213.8094;2;19863
3459;9641;2020-03-22 09:07:00;554.3811;2;23591
3473;8116;2019-10-12 06:07:00;904.7749;2;19835
3483;5656;2019-01-17 22:59:00;967.9625;2;8620
3486;9447;2019-03-27 16:47:00;394.5592;2;23093
3489;6656;2019-07-11 03:52:00;305.1234;2;16257
3500;2122;2019-08-09 14:56:00;881.3647;2;5165
3521;3011;2019-05-09 07:03:00;1093.2941;2;12573
3528;5846;2020-03-24 13:31:00;393.5482;2;9087
3534;1583;2019-01-03 17:26:00;610.2052;2;3848
3545;5946;2019-01-19 15:32:00;994.3730;2;9326
3549;2527;2019-06-25 05:03:00;398.8255;2;11417
3560;9593;2020-02-24 20:41:00;615.1601;2;23471
3564;2211;2019-07-16 18:16:00;378.1108;2;10627
3568;2898;2019-05-15 20:04:00;511.8801;2;12284
3577;2563;2019-02-18 01:11:00;623.4483;2;11499
3580;5186;2019-06-25 17:26:00;1350.2493;2;7434
3618;497;2019-03-12 00:57:00;473.1529;2;1170
3619;2248;2020-01-07 08:40:00;587.9599;2;10724
3621;6117;2019-09-13 08:31:00;584.3571;2;9743
3625;3908;2019-03-07 17:50:00;54.7780;2;14762
3629;7548;2019-07-07 02:33:00;523.0791;2;18435
3635;3511;2019-12-29 17:44:00;103.2380;2;13785
3635;3511;2019-12-29 17:44:00;103.2380;2;13785
3656;6262;2020-01-16 20:35:00;174.8355;2;10097
3695;7808;2019-03-27 04:11:00;1235.9334;2;19085
3714;5659;2020-01-18 08:18:00;268.3371;2;8623
3716;4950;2019-03-06 14:26:00;584.5466;2;6815
3729;710;2019-12-25 10:54:00;383.8554;2;1696
3729;710;2019-12-25 10:54:00;383.8554;2;1696
3747;2352;2020-02-08 07:20:00;733.7639;2;10971
3749;7877;2020-02-25 23:43:00;575.9288;2;19256
3763;1046;2019-05-09 11:53:00;325.4141;2;2518
3773;1833;2020-02-01 11:14:00;964.0985;2;4436
3787;6780;2019-10-01 08:54:00;668.1992;2;16543
3792;2635;2019-11-09 20:52:00;862.1977;2;11686
3798;9488;2020-03-06 22:37:00;556.7606;2;23204
3817;7597;2019-05-16 17:13:00;289.7666;2;18558
3826;480;2019-11-10 04:54:00;133.0298;2;1125
3838;4218;2020-01-01 03:10:00;207.4260;2;15503
3874;9495;2020-02-01 11:51:00;199.1135;2;23223
3882;2880;2019-11-10 10:45:00;439.7999;2;12240
3888;6532;2019-02-23 10:56:00;222.3760;2;15970
3890;7233;2019-03-09 08:55:00;450.1215;2;17635
3904;8492;2019-03-26 23:43:00;64.9703;2;20751
3919;2028;2019-02-16 07:38:00;109.7958;2;4940
3938;8560;2019-12-22 11:17:00;1339.7095;2;20919
3945;153;2019-11-18 01:22:00;633.6030;2;350
3957;6607;2019-08-14 03:45:00;483.0648;2;16139
3985;4418;2019-11-19 06:51:00;52.4112;2;5512
3993;1707;2020-02-27 14:26:00;367.3410;2;4124
4001;7951;2019-01-31 14:08:00;325.7811;2;19447
4005;3463;2019-04-06 01:19:00;682.6735;2;13662
4009;3171;2020-01-06 08:22:00;480.4418;2;12963
4012;5914;2019-12-31 05:14:00;933.8988;2;24533
4016;9033;2019-09-17 01:20:00;393.4388;2;22083
4017;2055;2019-04-23 04:54:00;1353.6299;2;5009
4039;7587;2019-08-06 23:20:00;615.0325;2;18530
4048;9093;2019-02-02 20:22:00;457.2070;2;22207
4049;7163;2019-11-05 05:37:00;898.1761;2;17466
4059;8992;2019-04-10 09:29:00;917.5719;2;24562
4062;8636;2019-06-28 16:12:00;436.2905;2;21102
4120;4801;2019-07-03 05:43:00;1037.6265;2;6448
4129;2137;2020-01-13 16:44:00;578.8376;2;5201
4136;99;2019-06-25 01:47:00;130.8572;2;237
4149;3950;2020-02-11 09:06:00;572.6697;2;14865
4154;6731;2019-09-09 12:55:00;79.7615;2;16424
4156;7278;2019-05-12 12:07:00;551.8877;2;17739
4159;435;2019-05-16 09:12:00;1007.5220;2;1014
4159;435;2019-05-16 09:12:00;1007.5220;2;1014
4171;6913;2019-05-04 09:49:00;927.7029;2;16868
4174;2356;2019-04-25 05:48:00;1437.8984;2;10985
4179;7453;2019-04-18 10:11:00;539.1886;2;18191
4204;2323;2019-01-19 07:30:00;631.5345;2;10907
4225;6446;2020-02-27 02:54:00;228.5451;2;15765
4266;3940;2020-01-18 01:43:00;555.4052;2;14840
4293;2712;2020-01-25 17:57:00;667.2424;2;11866
4338;9573;2019-03-20 20:11:00;517.3197;2;23423
4353;1682;2019-02-27 02:24:00;391.9664;2;4067
4353;1682;2019-02-27 02:24:00;391.9664;2;4067
4358;9138;2019-11-20 15:32:00;428.0099;2;22321
4371;5571;2019-12-13 04:35:00;223.7977;2;8419
4392;2443;2019-12-05 02:19:00;593.3853;2;11205
4392;2443;2019-12-05 02:19:00;593.3853;2;11205
4403;4952;2019-02-28 16:45:00;810.4587;2;6817
4404;6284;2019-03-17 23:54:00;281.4400;2;10148
4408;1965;2019-09-18 02:43:00;344.8320;2;4772
4412;6646;2019-08-20 12:40:00;942.6047;2;16234
4414;9323;2019-02-27 04:51:00;2082.4016;2;22790
4420;9234;2019-06-16 06:14:00;198.0573;2;22570
4433;9583;2019-04-27 20:48:00;75.6856;2;23443
4466;837;2019-05-10 09:37:00;1717.4359;2;1985
4468;7181;2019-03-31 13:00:00;343.1151;2;17519
4471;9441;2019-08-22 11:54:00;1148.5430;2;23074
4491;1910;2019-12-04 02:27:00;159.7755;2;4625
4494;3810;2019-09-13 08:42:00;814.8319;2;14521
4506;3250;2019-06-14 19:07:00;727.1820;2;13170
4579;7526;2019-10-29 23:40:00;363.1027;2;18376
4580;678;2019-02-18 12:55:00;997.2854;2;1614
4589;1056;2019-02-27 22:19:00;382.2236;2;2540
4595;7662;2020-01-29 09:48:00;328.0302;2;18727
4604;5115;2019-07-29 08:18:00;277.4219;2;7247
4625;7322;2019-08-24 09:14:00;307.6582;2;17853
4625;7322;2019-08-24 09:14:00;307.6582;2;17853
4628;9585;2019-08-28 02:12:00;806.3910;2;23447
4630;1645;2019-06-06 09:00:00;269.7134;2;3990
4650;4164;2019-03-24 12:49:00;895.1790;2;15383
4661;86;2020-02-27 02:24:00;405.8349;2;201
4663;5610;2019-09-19 08:51:00;668.3527;2;8513
4663;5610;2019-09-19 08:51:00;668.3527;2;8513
4670;1983;2019-11-05 15:31:00;243.5015;2;4823
4677;2300;2019-09-04 05:34:00;239.0931;2;10843
4684;2788;2019-04-18 21:17:00;791.9680;2;12046
4707;6109;2020-03-11 19:45:00;588.0353;2;9724
4719;2875;2019-08-22 03:13:00;411.9915;2;12230
4719;2875;2019-08-22 03:13:00;411.9915;2;12230
4721;8567;2019-08-01 15:25:00;275.0781;2;20937
4723;2836;2019-07-02 15:45:00;709.4554;2;12150
4732;8219;2019-03-31 03:16:00;353.3078;2;20095
4738;8865;2019-09-03 22:11:00;910.3068;2;21656
4743;553;2020-02-28 02:55:00;59.4784;2;1315
4747;8213;2019-06-10 19:11:00;297.3114;2;20080
4749;7476;2020-03-06 01:48:00;409.1257;2;18249
4774;1650;2019-10-27 04:05:00;437.1373;2;4000
4774;1650;2019-10-27 04:05:00;437.1373;2;4000
4775;175;2019-06-17 14:04:00;197.1389;2;401
4789;9359;2019-11-16 10:49:00;719.7630;2;22876
4799;2019;2019-08-23 10:24:00;668.2575;2;4921
4828;8843;2019-04-02 13:51:00;99.8119;2;21605
4845;5632;2019-05-01 23:48:00;169.9006;2;8560
4849;8504;2019-06-30 22:08:00;484.5913;2;20776
4851;408;2020-03-20 23:15:00;137.5373;2;947
4858;7298;2019-11-28 06:21:00;179.3680;2;17798
4861;5170;2019-08-26 23:24:00;1357.3931;2;7394
4861;5170;2019-08-26 23:24:00;1357.3931;2;7394
4864;5313;2019-05-16 08:03:00;417.4909;2;7729
4877;6804;2019-09-28 19:00:00;659.7023;2;16611
4878;9039;2019-10-14 20:54:00;591.5079;2;22097
4893;8583;2020-02-11 21:34:00;873.8072;2;20977
4940;5035;2019-08-01 22:56:00;111.6999;2;7025
4950;2202;2019-10-28 19:30:00;265.9905;2;10601
4962;1478;2020-01-16 12:58:00;724.6177;2;3577
4974;2516;2020-02-03 05:59:00;4.1100;2;11385
4980;2120;2019-07-14 23:28:00;89.2098;2;5158
4981;9669;2019-03-29 19:55:00;414.4280;2;23661
4985;277;2019-05-12 01:30:00;133.5954;2;632
4989;5479;2020-01-24 17:01:00;342.1352;2;8178
5019;4659;2019-04-25 07:50:00;371.9956;2;6086
5019;4659;2019-04-25 07:50:00;371.9956;2;6086
5022;2617;2019-02-24 00:54:00;915.1184;2;11642
5038;183;2019-01-31 22:08:00;455.5787;2;416
5043;1773;2019-11-10 17:58:00;71.3456;2;4294
5044;3498;2019-04-08 21:14:00;225.5148;2;13752
5045;6723;2019-04-29 05:08:00;365.9130;2;16406
5045;6723;2019-04-29 05:08:00;365.9130;2;16406
5057;8597;2019-04-27 01:40:00;112.7597;2;21012
5062;4526;2019-04-20 01:58:00;499.2328;2;5772
5070;8576;2019-03-27 15:03:00;529.5971;2;20965
5082;3355;2019-12-14 11:07:00;274.1077;2;13406
5121;2384;2020-03-10 03:47:00;360.5020;2;11048
5137;2062;2019-06-21 07:08:00;582.0667;2;5023
5179;6844;2019-07-06 05:24:00;208.3875;2;16704
5192;8210;2020-01-29 07:52:00;242.3143;2;20074
5201;9374;2020-02-28 19:26:00;858.6569;2;22915
5210;5185;2020-01-04 14:13:00;510.1954;2;7433
5227;8363;2020-01-30 08:33:00;862.0220;2;20437
5258;4446;2019-09-23 22:34:00;233.3206;2;24569
5302;2456;2019-12-04 00:47:00;929.5967;2;11235
5307;288;2020-02-03 21:43:00;756.3965;2;664
5321;7390;2019-01-07 10:13:00;678.2047;2;18045
5338;4088;2020-01-08 04:36:00;959.6930;2;15188
5341;5902;2019-09-10 14:37:00;595.0867;2;9220
5404;2016;2019-03-15 19:18:00;1004.3049;2;4914
5423;1459;2019-08-17 17:52:00;389.1018;2;3527
5433;8219;2019-06-25 10:17:00;1413.9505;2;20095
5441;2118;2020-01-05 03:28:00;267.1627;2;5152
5450;6680;2019-03-31 14:52:00;168.9103;2;16310
5473;9539;2020-03-17 21:20:00;396.7766;2;23330
5493;9566;2019-07-22 06:40:00;2064.3800;2;23406
5500;7596;2019-08-14 01:28:00;324.0144;2;18554
5541;9046;2019-02-07 20:22:00;506.3355;2;22115
5543;8744;2020-02-16 12:44:00;583.1155;2;21366
5547;3524;2019-08-01 07:51:00;803.8044;2;13819
5553;7615;2019-02-06 10:45:00;703.1661;2;18608
5566;2062;2019-01-02 02:25:00;977.5932;2;5025
5574;7883;2020-01-14 13:32:00;728.7319;2;19268
5671;476;2020-01-27 03:02:00;321.3592;2;1112
5674;7802;2019-11-22 05:06:00;192.9869;2;19073
5675;8656;2019-02-01 19:50:00;218.8130;2;21141
5701;1282;2020-02-09 23:30:00;530.5406;2;3088
5709;9467;2019-07-22 08:55:00;940.0269;2;23148
5718;6038;2019-08-28 09:59:00;305.4766;2;9561
5718;6038;2019-08-28 09:59:00;305.4766;2;9561
5722;1467;2019-04-07 18:18:00;564.6835;2;3549
5739;5186;2020-03-14 03:26:00;42.9267;2;7434
5754;3198;2019-06-07 02:49:00;546.9873;2;13027
5783;4844;2019-05-20 12:29:00;152.1691;2;6551
5797;3396;2019-08-24 23:11:00;462.0227;2;13509
5800;288;2019-08-22 23:36:00;1463.0353;2;665
5804;6916;2020-02-12 11:23:00;785.2779;2;24604
5836;3930;2019-09-29 21:45:00;237.1838;2;14814
5857;5867;2019-03-14 20:37:00;109.1665;2;9132
5870;1223;2019-09-13 20:21:00;216.9923;2;2943
5894;3689;2019-11-18 05:48:00;192.8038;2;14217
5899;6636;2019-07-30 02:02:00;675.9532;2;16212
