PASA BAHCE;12099;1084;2183;4;25.6074;102.4296
PASA BAHCE;12131;6008;2189;8;8.5811;68.6487
PASA BAHCE;12248;5277;2215;7;4.6549;32.5845
PASA BAHCE;12339;684;2230;2;13.9059;27.8119
PASA BAHCE;12393;8681;2241;2;15.9586;31.9171
PASA BAHCE;12479;21642;2255;3;31.5408;94.6225
PASA BAHCE;12505;22000;2260;3;45.1787;135.5361
PASA BAHCE;12683;1715;2291;7;2.3389;16.3724
PASA BAHCE;12777;11235;2310;5;4.6626;23.3128
PASA BAHCE;12938;15240;2340;4;8.4763;33.9052
PASA BAHCE;12950;22502;2341;1;29.9873;29.9873
PASA BAHCE;12968;936;2343;8;14.4105;115.2843
PASA BAHCE;13030;18504;2355;4;28.1661;112.6643
PASA BAHCE;13052;19160;2358;9;35.8895;323.0058
PASA BAHCE;13076;28007;2363;5;7.2885;36.4425
PASA BAHCE;13149;21641;2377;1;4.4432;4.4432
PASA BAHCE;13360;27199;2415;8;12.2072;97.6578
PASA BAHCE;13363;6003;2415;1;10.2963;10.2963
PASA BAHCE;13410;11529;2424;5;12.8892;64.4462
PASA BAHCE;13422;26047;2425;3;14.8765;44.6294
PASA BAHCE;13472;5264;2436;5;32.4905;162.4525
PASA BAHCE;13486;26422;2439;8;4.1134;32.9076
PASA BAHCE;13569;26429;2456;8;28.9453;231.5621
PASA BAHCE;13648;14473;2471;10;12.2527;122.5274
PASA BAHCE;13879;775;2515;9;8.0591;72.5316
PASA BAHCE;13928;12526;2526;3;42.2779;126.8337
PASA BAHCE;14019;26042;2542;9;19.3831;174.4480
PASA BAHCE;14021;11533;2542;10;47.7846;477.8464
PASA BAHCE;14072;11162;2551;7;14.5540;101.8777
PASA BAHCE;14081;2990;2552;8;18.7132;149.7057
PASA BAHCE;14133;13820;2561;10;11.3989;113.9891
PASA BAHCE;14197;19156;2573;4;32.1637;128.6547
PASA BAHCE;14233;11704;2578;5;10.7478;53.7392
PASA BAHCE;14314;19161;2591;10;10.8797;108.7972
PASA BAHCE;14319;2930;2593;5;42.2808;211.4039
PASA BAHCE;9039;14464;1635;1;8.0017;8.0017
PASA BAHCE;9074;20678;1641;3;13.7010;41.1030
PASA BAHCE;9150;19161;1654;9;11.2615;101.3539
PASA BAHCE;9191;9511;1660;10;15.8585;158.5850
PASA BAHCE;9232;4046;1669;1;8.7420;8.7420
PASA BAHCE;9270;730;1675;4;44.4706;177.8823
PASA BAHCE;9275;14468;1675;8;17.5631;140.5046
PASA BAHCE;9310;4933;1680;8;16.6728;133.3821
PASA BAHCE;9384;1715;1691;1;2.5070;2.5070
PASA BAHCE;9388;8799;1691;7;21.6967;151.8766
PASA BAHCE;9648;11169;1737;1;19.0696;19.0696
PASA BAHCE;14501;14463;2624;10;25.6133;256.1325
PASA BAHCE;14559;20679;2635;4;19.8823;79.5291
PASA BAHCE;14623;4046;2648;8;9.8914;79.1311
PASA BAHCE;14807;25023;2685;7;26.8243;187.7704
PASA BAHCE;14851;25017;2692;3;26.9243;80.7729
PASA BAHCE;15093;5267;2733;6;15.4008;92.4048
PASA BAHCE;15557;22003;2815;10;1.0347;10.3473
PASA BAHCE;15558;13771;2815;8;49.5701;396.5606
PASA BAHCE;15887;18504;2876;3;28.0297;84.0891
PASA BAHCE;15945;12468;2885;5;15.8243;79.1215
PASA BAHCE;16039;730;2905;2;42.9250;85.8500
PASA BAHCE;16103;15241;2917;9;23.2075;208.8678
PASA BAHCE;16112;11162;2918;10;13.6837;136.8375
PASA BAHCE;16145;7272;2923;6;12.0781;72.4686
PASA BAHCE;16373;22006;2969;6;4.3872;26.3230
PASA BAHCE;16379;11027;2971;6;51.8048;310.8288
PASA BAHCE;16500;26047;2990;4;14.7021;58.8084
PASA BAHCE;16593;4334;3007;5;4.6417;23.2084
PASA BAHCE;16605;9507;3010;10;41.0654;410.6539
PASA BAHCE;16661;5675;3018;10;38.4205;384.2051
PASA BAHCE;16749;11533;3035;1;46.1079;46.1079
PASA BAHCE;16782;14163;3041;9;7.2210;64.9887
PASA BAHCE;16801;9915;3044;7;14.4196;100.9373
PASA BAHCE;16833;6005;3053;10;5.3909;53.9089
PASA BAHCE;16835;8682;3054;6;3.3753;20.2516
PASA BAHCE;16837;14463;3054;1;24.5696;24.5696
PASA BAHCE;16867;22934;3058;10;20.5015;205.0148
PASA BAHCE;16913;18887;3065;9;11.6761;105.0850
PASA BAHCE;16962;4431;3075;7;5.7265;40.0853
PASA BAHCE;16964;22091;3076;8;3.8302;30.6420
PASA BAHCE;17010;4044;3085;5;9.1392;45.6959
PASA BAHCE;17124;22902;3103;2;60.6429;121.2858
PASA BAHCE;17151;15244;3109;6;5.8039;34.8234
PASA BAHCE;17185;22093;3115;4;31.8078;127.2313
PASA BAHCE;17190;4984;3116;5;16.6782;83.3911
PASA BAHCE;17300;13822;3136;6;9.9710;59.8257
PASA BAHCE;17349;8799;3145;10;18.4575;184.5754
PASA BAHCE;17440;21644;3161;10;20.3037;203.0368
PASA BAHCE;17526;22928;3174;8;27.3870;219.0964
PASA BAHCE;17534;15272;3175;5;12.4362;62.1810
PASA BAHCE;17563;2890;3180;6;11.2821;67.6928
PASA BAHCE;17575;28010;3182;1;8.0763;8.0763
PASA BAHCE;17659;26103;3197;7;13.9239;97.4671
PASA BAHCE;17700;4047;3206;2;23.2405;46.4810
PASA BAHCE;17731;10529;3213;2;68.9050;137.8100
PASA BAHCE;17744;15276;3215;3;57.0506;171.1518
PASA BAHCE;17767;13977;3221;2;42.8730;85.7460
PASA BAHCE;17887;588;3244;9;31.9622;287.6602
PASA BAHCE;17889;22931;3245;9;24.5890;221.3006
PASA BAHCE;18002;12217;3268;8;12.7885;102.3078
PASA BAHCE;18029;22006;3272;9;4.2094;37.8842
PASA BAHCE;18057;9416;3276;4;6.4758;25.9032
PASA BAHCE;18068;15112;3278;2;9.3270;18.6541
PASA BAHCE;18087;2917;3283;6;10.4885;62.9308
PASA BAHCE;18118;10483;3288;9;16.6731;150.0579
PASA BAHCE;18120;12526;3288;6;43.4782;260.8692
PASA BAHCE;18478;11704;3352;7;11.1919;78.3431
PASA BAHCE;18581;26429;3370;3;27.2327;81.6981
PASA BAHCE;18709;15276;3393;5;60.1655;300.8273
PASA BAHCE;18739;27170;3399;8;49.3784;395.0276
PASA BAHCE;18773;4551;3405;2;25.5744;51.1487
PASA BAHCE;18783;26566;3406;9;32.0001;288.0008
PASA BAHCE;18818;20678;3411;5;13.3822;66.9109
PASA BAHCE;18828;12656;3413;3;10.8595;32.5785
PASA BAHCE;24204;11167;4403;5;3.5622;17.8112
PASA BAHCE;24212;936;4404;9;14.0863;126.7763
PASA BAHCE;24239;2890;4408;2;11.0691;22.1382
PASA BAHCE;24268;20681;4412;5;22.2929;111.4643
PASA BAHCE;24273;9512;4414;9;4.1429;37.2857
PASA BAHCE;24310;9510;4420;5;14.5191;72.5954
PASA BAHCE;24375;9711;4433;2;8.5825;17.1650
PASA BAHCE;24551;3897;4466;8;6.6898;53.5182
PASA BAHCE;24563;4522;4468;3;14.4675;43.4026
PASA BAHCE;24587;6005;4471;3;4.9353;14.8059
PASA BAHCE;24698;22902;4491;1;61.8688;61.8688
PASA BAHCE;24718;11166;4494;5;13.7434;68.7170
PASA BAHCE;24794;5487;4506;2;25.9570;51.9141
PASA BAHCE;25198;11767;4579;6;15.0334;90.2003
PASA BAHCE;25208;3709;4580;7;84.8576;594.0032
PASA BAHCE;25267;20561;4589;8;4.1821;33.4571
PASA BAHCE;25292;3003;4595;7;4.0226;28.1582
PASA BAHCE;25333;5277;4604;9;4.4063;39.6568
PASA BAHCE;25457;7719;4625;5;4.3130;21.5652
PASA BAHCE;25459;21647;4625;6;13.3591;80.1546
PASA BAHCE;25489;14466;4628;4;12.9830;51.9321
PASA BAHCE;25503;6025;4630;3;20.0572;60.1717
PASA BAHCE;25597;22933;4650;4;7.0488;28.1954
PASA BAHCE;25655;13820;4661;4;12.6418;50.5670
PASA BAHCE;25667;6001;4663;8;9.9699;79.7592
PASA BAHCE;25674;14469;4663;1;13.1526;13.1526
PASA BAHCE;25703;21646;4670;6;17.9134;107.4805
PASA BAHCE;25724;5677;4677;5;12.7569;63.7844
PASA BAHCE;25759;11235;4684;4;5.0597;20.2386
PASA BAHCE;25903;936;4707;8;14.1359;113.0876
PASA BAHCE;25961;21642;4719;7;30.7996;215.5969
PASA BAHCE;25963;14473;4719;6;12.6079;75.6473
PASA BAHCE;25974;14471;4721;1;4.9607;4.9607
PASA BAHCE;25986;26567;4723;10;7.2793;72.7929
PASA BAHCE;26019;26044;4732;8;10.5803;84.6425
PASA BAHCE;26062;11621;4738;4;44.8899;179.5597
PASA BAHCE;26082;671;4743;8;4.9401;39.5205
PASA BAHCE;26104;28010;4747;6;8.3909;50.3453
PASA BAHCE;26113;18492;4749;2;7.5251;15.0501
PASA BAHCE;26289;4981;4774;10;1.3585;13.5849
PASA BAHCE;26293;5676;4774;7;7.6716;53.7013
PASA BAHCE;26295;22003;4775;2;1.0582;2.1164
PASA BAHCE;26360;729;4789;2;3.0240;6.0479
PASA BAHCE;26422;7686;4799;4;48.4323;193.7292
PASA BAHCE;26570;13820;4828;1;13.2327;13.2327
PASA BAHCE;26659;11704;4845;1;11.2465;11.2465
PASA BAHCE;26694;6006;4849;5;11.4689;57.3444
PASA BAHCE;26702;11484;4851;2;8.0388;16.0775
PASA BAHCE;26747;25023;4858;3;27.6568;82.9705
PASA BAHCE;26760;28007;4861;9;7.4792;67.3129
PASA BAHCE;26762;11532;4861;3;1.5302;4.5906
PASA BAHCE;26789;11163;4864;2;8.2932;16.5864
PASA BAHCE;26860;3897;4877;9;6.2053;55.8478
PASA BAHCE;26876;13818;4878;6;4.7258;28.3551
PASA BAHCE;26951;26050;4893;5;10.0504;50.2518
PASA BAHCE;27197;25665;4940;9;4.8588;43.7290
PASA BAHCE;27254;26049;4950;8;9.5322;76.2580
PASA BAHCE;27322;13973;4962;7;10.0594;70.4160
PASA BAHCE;27373;11164;4974;3;1.3700;4.1100
PASA BAHCE;27398;19152;4980;4;11.7154;46.8614
PASA BAHCE;27408;9991;4981;8;3.0827;24.6613
PASA BAHCE;27433;2984;4985;1;19.4858;19.4858
PASA BAHCE;27453;6002;4989;8;8.4641;67.7127
PASA BAHCE;27624;3711;5019;1;15.8537;15.8537
PASA BAHCE;27629;9800;5019;2;67.7927;135.5854
PASA BAHCE;27649;21641;5022;10;4.7978;47.9784
PASA BAHCE;27742;15274;5038;9;8.6343;77.7089
PASA BAHCE;27774;18491;5043;1;67.8771;67.8771
PASA BAHCE;27778;9505;5044;7;14.0988;98.6913
PASA BAHCE;27788;6004;5045;3;7.4352;22.3056
PASA BAHCE;27789;9416;5045;3;7.4330;22.2989
PASA BAHCE;27847;6001;5057;9;10.3035;92.7317
PASA BAHCE;27871;20159;5062;2;9.5297;19.0594
PASA BAHCE;27917;11529;5070;1;12.6801;12.6801
PASA BAHCE;27972;5276;5082;6;3.4022;20.4131
PASA BAHCE;28134;4984;5121;9;16.0106;144.0957
PASA BAHCE;28213;26422;5137;10;3.7581;37.5813
PASA BAHCE;28438;7940;5179;1;5.1357;5.1357
PASA BAHCE;28513;20680;5192;2;10.5647;21.1294
PASA BAHCE;28565;26422;5201;8;4.1563;33.2501
PASA BAHCE;28609;26428;5210;1;12.5278;12.5278
PASA BAHCE;18969;1084;3439;2;22.9172;45.8345
PASA BAHCE;18986;2975;3442;8;6.6624;53.2991
PASA BAHCE;19063;26566;3456;3;29.2190;87.6570
PASA BAHCE;19085;21639;3459;5;0.8503;4.2515
PASA BAHCE;19149;9505;3473;10;12.4509;124.5091
PASA BAHCE;19198;9420;3483;8;43.3827;347.0618
PASA BAHCE;19215;4934;3486;8;18.4925;147.9403
PASA BAHCE;19233;7765;3489;1;39.6512;39.6512
PASA BAHCE;19287;20872;3500;7;108.7690;761.3830
PASA BAHCE;19392;26048;3521;10;20.6194;206.1944
PASA BAHCE;19428;20872;3528;4;98.3871;393.5482
PASA BAHCE;19444;26569;3534;6;32.4367;194.6201
PASA BAHCE;19499;26048;3545;2;20.6183;41.2366
PASA BAHCE;19521;22005;3549;3;5.1851;15.5552
PASA BAHCE;19590;26429;3560;5;24.8141;124.0704
PASA BAHCE;19608;2932;3564;3;9.3608;28.0823
PASA BAHCE;19625;14467;3568;8;16.1116;128.8926
PASA BAHCE;29768;13818;5404;9;4.9426;44.4831
PASA BAHCE;29856;22006;5423;8;4.2794;34.2352
PASA BAHCE;29905;19160;5433;8;36.6256;293.0051
PASA BAHCE;29953;26423;5441;1;4.4617;4.4617
PASA BAHCE;30002;5278;5450;4;31.8436;127.3743
PASA BAHCE;30114;26567;5473;1;7.2546;7.2546
PASA BAHCE;30227;20677;5493;2;37.6073;75.2146
PASA BAHCE;30274;20679;5500;2;19.4287;38.8575
PASA BAHCE;30502;8681;5541;3;14.9389;44.8167
PASA BAHCE;30506;28016;5543;1;5.1273;5.1273
PASA BAHCE;30540;7071;5547;5;17.0236;85.1180
PASA BAHCE;30575;19158;5553;3;23.0600;69.1799
PASA BAHCE;30657;26044;5566;8;9.9002;79.2018
PASA BAHCE;30694;22502;5574;9;33.5982;302.3842
PASA BAHCE;19676;11027;3577;2;48.8242;97.6484
PASA BAHCE;19693;5677;3580;9;13.7741;123.9673
PASA BAHCE;19921;26428;3618;4;13.9219;55.6878
PASA BAHCE;19927;6948;3619;1;13.2493;13.2493
PASA BAHCE;19943;3860;3621;9;6.8799;61.9194
PASA BAHCE;19964;11532;3625;4;1.6443;6.5771
PASA BAHCE;19997;11625;3629;10;15.3167;153.1669
PASA BAHCE;20023;26564;3635;1;9.4958;9.4958
PASA BAHCE;20024;4853;3635;10;7.8167;78.1673
PASA BAHCE;20119;15250;3656;9;9.4766;85.2893
PASA BAHCE;20318;26049;3695;1;9.5100;9.5100
PASA BAHCE;20429;2929;3714;3;3.1030;9.3091
PASA BAHCE;20447;15771;3716;9;3.0948;27.8533
PASA BAHCE;20520;17023;3729;1;9.7402;9.7402
PASA BAHCE;20521;8682;3729;7;3.4656;24.2595
PASA BAHCE;20626;2855;3747;1;2.6540;2.6540
PASA BAHCE;20637;4853;3749;6;7.1343;42.8061
PASA BAHCE;20722;5266;3763;5;37.1180;185.5898
PASA BAHCE;20770;11484;3773;3;7.4541;22.3623
PASA BAHCE;20853;4043;3787;1;38.6452;38.6452
PASA BAHCE;20884;6006;3792;1;10.6854;10.6854
PASA BAHCE;20919;5274;3798;2;9.4968;18.9936
PASA BAHCE;20995;24673;3817;7;4.2466;29.7264
PASA BAHCE;21036;4982;3826;7;1.8978;13.2846
PASA BAHCE;21099;19153;3838;9;11.2390;101.1510
PASA BAHCE;21309;5263;3874;3;7.3483;22.0450
PASA BAHCE;21345;6617;3882;2;43.7013;87.4025
PASA BAHCE;21372;14474;3888;8;15.2098;121.6782
PASA BAHCE;21376;4043;3890;3;44.2614;132.7843
PASA BAHCE;21446;4197;3904;1;10.3279;10.3279
PASA BAHCE;21533;26048;3919;5;21.4426;107.2130
PASA BAHCE;21624;2917;3938;8;10.7796;86.2370
PASA BAHCE;21666;4930;3945;5;12.9417;64.7084
PASA BAHCE;21734;4934;3957;1;19.1258;19.1258
PASA BAHCE;21869;11483;3985;3;4.6023;13.8070
PASA BAHCE;21909;13820;3993;1;12.9442;12.9442
PASA BAHCE;21944;20528;4001;3;3.6551;10.9654
PASA BAHCE;21975;22003;4005;4;1.0026;4.0104
PASA BAHCE;21994;26046;4009;1;15.0653;15.0653
PASA BAHCE;22019;17025;4012;7;28.9789;202.8523
PASA BAHCE;22049;8678;4016;3;12.0368;36.1103
PASA BAHCE;22055;15250;4017;10;8.2629;82.6295
PASA BAHCE;22183;20677;4039;9;38.0547;342.4920
PASA BAHCE;22228;3860;4048;5;7.0887;35.4435
PASA BAHCE;22234;13819;4049;8;8.7052;69.6419
PASA BAHCE;22290;13049;4059;2;6.1618;12.3237
PASA BAHCE;22311;20679;4062;8;19.9170;159.3362
PASA BAHCE;22631;26570;4120;9;32.3942;291.5475
PASA BAHCE;22687;12656;4129;4;10.6028;42.4113
PASA BAHCE;22713;7070;4136;3;6.9613;20.8839
PASA BAHCE;22792;11167;4149;2;3.7260;7.4520
PASA BAHCE;22819;14466;4154;6;11.2238;67.3431
PASA BAHCE;22827;5278;4156;7;29.3577;205.5036
PASA BAHCE;22844;15240;4159;1;8.3106;8.3106
PASA BAHCE;22846;24673;4159;8;4.7319;37.8555
PASA BAHCE;22912;11621;4171;9;48.4752;436.2769
PASA BAHCE;22934;19153;4174;10;10.7904;107.9041
PASA BAHCE;22966;18491;4179;3;75.6494;226.9482
PASA BAHCE;23092;14474;4204;5;15.6958;78.4788
PASA BAHCE;23196;3860;4225;10;6.9778;69.7782
PASA BAHCE;23442;11529;4266;9;14.1745;127.5709
PASA BAHCE;23582;4431;4293;4;6.1111;24.4444
PASA BAHCE;23842;26045;4338;3;6.7487;20.2462
PASA BAHCE;23916;6025;4353;3;22.5899;67.7698
PASA BAHCE;23922;21646;4353;3;19.7282;59.1846
PASA BAHCE;23948;19154;4358;6;14.3576;86.1454
PASA BAHCE;24030;11529;4371;5;14.2233;71.1166
PASA BAHCE;24155;26044;4392;8;10.3234;82.5871
PASA BAHCE;24157;4522;4392;8;15.2143;121.7140
PASA BAHCE;28699;22093;5227;6;36.1073;216.6436
PASA BAHCE;28895;775;5258;3;8.7076;26.1229
PASA BAHCE;29121;15246;5302;10;72.5133;725.1332
PASA BAHCE;29155;1456;5307;4;40.8504;163.4014
PASA BAHCE;29248;26732;5321;4;20.3571;81.4285
PASA BAHCE;29348;13977;5338;4;43.1433;172.5731
PASA BAHCE;29370;26739;5341;6;22.2862;133.7173
PASA BAHCE;31243;11162;5671;6;13.7634;82.5804
PASA BAHCE;31262;2929;5674;4;2.6057;10.4229
PASA BAHCE;31267;25017;5675;7;26.0889;182.6226
